Item Code-رقم الصنف|Barcode-الباركود|Product Name Arabic-اسم الصنف عربى|Description Arabic-وصف الصنف عربى|Product Name English-اسم الصنف انجليزى|Description English-وصف الصنف انجليزى|Unit Item Barcode-الباركود للوحدة |No Of Unit Items-عدد الوحدات|Unit Weight/size-وزن/سعة الوحدة|Unit UOM-وحدة القياس|Package UOM-وحدة قياس الحزمة-التغليف|Cost Price-سعر التكلفة|Selling Price-سعر البيع|Brand-Trade Mark English-اسم العلامة التجارية انجليزى|Brand-Trade Mark Arabic-اسم العلامة التجارية عربى|MoCI Product Group-المجموعة السلعية - بالوزارة|Country of Oragen Name-اسم بلد المنشأ|Country of Oragen ISO3-كود 3 لبلد المنشأ|HS Code-رمز المنسق الجمركي|Supplier CR-رقم السجل التجارى للمورد|Supplier Name-اسم المورد|Category Level 1-تصنيف السلعة 1|Category Level 2-تصنيف السلعة 2|Category Level 3-تصنيف السلعة 3|Category Level 4-تصنيف السلعة 4|Width-العرض|Height-الطول|Depth-الارتفاع
263979|8683130005071|كلير شامبو ضد القشرة 325 مل للرجال كول سبورت بالمنثول       |كلير شامبو ضد القشرة 325 مل للرجال كول سبورت بالمنثول       |CLEAR ANTI DANDRUFF SHAMPOO 325ML MEN COOL SPORT MENTHOL    |CLEAR ANTI DANDRUFF SHAMPOO 325ML MEN COOL SPORT MENTHOL    ||1|0.325|Liter|PCS|16.32|17.5|CLEAR               ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
234683|8690637994845|صنسيلك شامبو ناعم وأنيق 350 مل                              |صنسيلك شامبو ناعم وأنيق 350 مل                              |SUNSILK SHAMP SOFT SMOOTH 350ML                             |SUNSILK SHAMP SOFT SMOOTH 350ML                             ||1|0.35|Liter|PCS|14.53|15.75|SUNSILK             ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
259306|3600541672758| الترا دو شامبو الزيتون الاسطوري 250مل                      | الترا دو شامبو الزيتون الاسطوري 250مل                      |GARNIER MYTHIC OLIVE SAMPOO 250ML                           |GARNIER MYTHIC OLIVE SAMPOO 250ML                           ||1|0.25|Liter|PCS|12.32|13.25|GARNIER             ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|0|MODERN HOME                                       |||||||
238457|8001090637437|هيد & شولدرس شامبو 400 مل                                   |هيد & شولدرس شامبو 400 مل                                   |H&S POMME FRAICHE SHAMP 400ML                               |H&S POMME FRAICHE SHAMP 400ML                               ||1|0.4|Liter|PCS|18.75|20.25|HEAD&SHOULDER       ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
234681|8690637994814|صانسيلك شامبو قوة ولمعان600 مل                              |صانسيلك شامبو قوة ولمعان600 مل                              |SUNSILK SHAMP SHINE&STREGTH 600ML                           |SUNSILK SHAMP SHINE&STREGTH 600ML                           ||1|0.6|Liter|PCS|20.44|22.5|SUNSILK             ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
268052|8961014250381|صانسيلك - شامبو حل تساقط الشعر 185 مل                       |صانسيلك - شامبو حل تساقط الشعر 185 مل                       |SUNSILK SHAMPOO HAIRFALL SOLUTION 185ML                     |SUNSILK SHAMPOO HAIRFALL SOLUTION 185ML                     ||1|0.185|Liter|PCS|9.45|10.25|SUNSILK             ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
259304|3600542164504|الترا دو شامبو حليب اللوزالمغذي 250مل                       |الترا دو شامبو حليب اللوزالمغذي 250مل                       |GARNIER ULTRA DOUX ALMOND MILK SAMPOO 250ML                 |GARNIER ULTRA DOUX ALMOND MILK SAMPOO 250ML                 ||1|0.25|Liter|PCS|12.32|13.25|GARNIER             ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|0|MODERN HOME                                       |||||||
267472|8683130013137|دوف ارجان شامبو لإصلاح التالف 400 مل                        |دوف ارجان شامبو لإصلاح التالف 400 مل                        |DOVE ARGAN SHAMPOO DAMAGE REPAIR 400ML                      |DOVE ARGAN SHAMPOO DAMAGE REPAIR 400ML                      ||1|0.4|Liter|PCS|19|20|DOVE                ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
265459|6281006599284|كلير - شامبو كول سبورت  485 مل                              |كلير - شامبو كول سبورت  485 مل                              |CLEAR SHAMPOO COOL SPORT 485ML @SP                          |CLEAR SHAMPOO COOL SPORT 485ML @SP                          ||1|0.485|KG|PCS|18.28|18.5|CLEAR               ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
265713|8683130018323|دوف شامبو علاج الشعر الطويل 400 مل                          |دوف شامبو علاج الشعر الطويل 400 مل                          |DOVE SHAMPOO LONG HAIR THERAPY 400ML                        |DOVE SHAMPOO LONG HAIR THERAPY 400ML                        ||1|0.4|KG|PCS|19|20|DOVE                ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
269082|6130601006768|دوف - شامبو لتجديد شعرك 250 مل                              |دوف - شامبو لتجديد شعرك 250 مل                              |DOVE SHAMPOO RESTORE RITUAL 250ML                           |DOVE SHAMPOO RESTORE RITUAL 250ML                           ||1|0.25|Liter|PCS|14.38|15.5|DOVE                ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
263986|8683130012567|كلير شامبو ضد القشرة 485 مل للرجال                          |كلير شامبو ضد القشرة 485 مل للرجال                          |CLEAR ANTI DANDRUFF SHAMPOO 485ML MEN CR 7                  |CLEAR ANTI DANDRUFF SHAMPOO 485ML MEN CR 7                  ||1|0.485|Liter|PCS|24.38|26|CLEAR               ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
270724|8683130045541|كلير شامبو ضد القشرة ضد تساقط الشعر للرجال 350 مل           |كلير شامبو ضد القشرة ضد تساقط الشعر للرجال 350 مل           |CLEAR ANTI DANDRUFF SHAMPOO HAIRFALL DEFENCE FOR MEN 350ML  |CLEAR ANTI DANDRUFF SHAMPOO HAIRFALL DEFENCE FOR MEN 350ML  ||1|0.35|Liter|PCS|17.59|18.75|CLEAR               ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
239655|8690637846700|دوف شامبو 400 مل - الترطيب اليومي                           |دوف شامبو 400 مل - الترطيب اليومي                           |DOVE SHAMP DAILY MOISTURE 400ML                             |DOVE SHAMP DAILY MOISTURE 400ML                             ||1|0.4|Liter|PCS|17.01|18.25|DOVE                ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
267471|8683130018316|دوف شامبو العناية الحساسة 400 مل                            |دوف شامبو العناية الحساسة 400 مل                            |DOVE SHAMPOO SENSITIVE CARE MICELLAR 400ML                  |DOVE SHAMPOO SENSITIVE CARE MICELLAR 400ML                  ||1|0.4|Liter|PCS|19|20|DOVE                ||Personal Care - العناية الشخصية|Qatar                                   |Qatar                                   |33030090|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
